epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,5711.97,0.02258,0.88811,1.06615,0.95066,0.94743,0.97548,0.4558,0.02264,0.79011,0.9458,0.0071686,0.0071686,0.0071686
145,5747.71,0.02263,0.87702,1.06582,0.94978,0.94712,0.97555,0.45589,0.02261,0.79095,0.94561,0.0071488,0.0071488,0.0071488
146,5783.23,0.02257,0.88357,1.0655,0.94954,0.94813,0.97925,0.45577,0.02263,0.79089,0.94568,0.007129,0.007129,0.007129
147,5819.06,0.02264,0.88979,1.06822,0.9507,0.94825,0.97563,0.45428,0.02268,0.79238,0.94636,0.0071092,0.0071092,0.0071092
148,5861.83,0.02248,0.88047,1.06181,0.95012,0.94847,0.97568,0.45406,0.02268,0.79165,0.94622,0.0070894,0.0070894,0.0070894
149,5897.51,0.02249,0.87888,1.06265,0.95103,0.94712,0.97571,0.45314,0.02271,0.79255,0.94664,0.0070696,0.0070696,0.0070696
150,5933.03,0.0225,0.87733,1.06572,0.95126,0.94712,0.97553,0.45241,0.02271,0.7927,0.94663,0.0070498,0.0070498,0.0070498
151,5968.25,0.02245,0.88339,1.06524,0.9504,0.94645,0.97493,0.45195,0.02273,0.79298,0.94703,0.00703,0.00703,0.00703
152,6007.7,0.02242,0.87864,1.06687,0.95022,0.94712,0.97511,0.45137,0.02276,0.79347,0.94751,0.0070102,0.0070102,0.0070102
153,6044.44,0.02241,0.87236,1.06305,0.95,0.94711,0.97508,0.44918,0.0228,0.79483,0.94826,0.0069904,0.0069904,0.0069904
154,6080.59,0.02244,0.87439,1.06207,0.94893,0.94678,0.97507,0.44925,0.02283,0.79432,0.94867,0.0069706,0.0069706,0.0069706
155,6116.76,0.02239,0.88134,1.06184,0.95029,0.94641,0.97917,0.4504,0.02279,0.79395,0.948,0.0069508,0.0069508,0.0069508
156,6153.09,0.02254,0.88062,1.06535,0.94855,0.94645,0.97947,0.45171,0.02276,0.79254,0.94755,0.006931,0.006931,0.006931
157,6189.09,0.02252,0.88249,1.06444,0.94915,0.94544,0.97926,0.45029,0.02278,0.79353,0.94779,0.0069112,0.0069112,0.0069112
158,6225.04,0.02244,0.88155,1.06499,0.94643,0.94577,0.9792,0.45038,0.02279,0.79387,0.94805,0.0068914,0.0068914,0.0068914
159,6260.78,0.02241,0.87807,1.06461,0.94802,0.94607,0.9797,0.45151,0.02277,0.79302,0.9475,0.0068716,0.0068716,0.0068716
