epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,1139.09,0.02119,0.97189,0.67682,0.54777,0.49337,0.39175,0.07948,0.0233,0.92003,0.64526,0.0066538,0.0066538,0.0066538
171,1145.93,0.02103,0.98741,0.69348,0.64572,0.59472,0.50331,0.10549,0.02213,0.89066,0.6456,0.006634,0.006634,0.006634
172,1152.26,0.0213,0.98317,0.68136,0.64833,0.59228,0.50434,0.10732,0.02209,0.88424,0.64363,0.0066142,0.0066142,0.0066142
173,1158.79,0.02109,0.99049,0.68375,0.67974,0.58926,0.55212,0.12117,0.02182,0.8892,0.64305,0.0065944,0.0065944,0.0065944
174,1165.59,0.02083,0.95031,0.68389,0.54349,0.47249,0.33322,0.0543,0.02412,0.95631,0.65784,0.0065746,0.0065746,0.0065746
175,1172.6,0.02151,0.98707,0.67412,0.71509,0.60555,0.58007,0.12981,0.02154,0.88406,0.64372,0.0065548,0.0065548,0.0065548
176,1179.51,0.02139,0.98591,0.6762,0.68893,0.62183,0.5616,0.11839,0.02173,0.8838,0.64419,0.006535,0.006535,0.006535
177,1186.62,0.02093,0.97702,0.68625,0.77114,0.65847,0.64282,0.1599,0.0206,0.85741,0.64619,0.0065152,0.0065152,0.0065152
178,1193.18,0.02107,0.97622,0.69475,0.68153,0.60664,0.53437,0.1043,0.02222,0.89062,0.64766,0.0064954,0.0064954,0.0064954
179,1200.04,0.02138,0.98283,0.67962,0.54839,0.4813,0.37931,0.07288,0.02346,0.92662,0.64953,0.0064756,0.0064756,0.0064756
180,1206.62,0.02129,0.97249,0.68255,0.69237,0.63257,0.55606,0.13117,0.02094,0.85043,0.64063,0.0064558,0.0064558,0.0064558
181,1213.24,0.02055,0.96349,0.68832,0.72455,0.65078,0.59424,0.13736,0.02091,0.84147,0.641,0.006436,0.006436,0.006436
182,1219.79,0.02067,0.97086,0.68672,0.61652,0.55489,0.47019,0.09357,0.02246,0.89619,0.64451,0.0064162,0.0064162,0.0064162
